cliente_id,data_cadastro,plano,tempo_como_cliente_meses,numero_produtos,tickets_abertos_ultimo_mes,tickets_resolvidos,nps_score,uso_medio_mensal_horas,atraso_pagamento_dias,desconto_recebido,canal_aquisicao,regiao,churn
CLI00986,2025-04-01,Starter,9,1,1,0,39,14.22,15,1,LinkedIn,Sudeste,1
CLI00987,2021-01-02,Pro,60,2,3,3,61,40.82,5,0,Inbound,Centro-Oeste,0
CLI00988,2025-02-05,Pro,10,2,1,1,73,18.67,3,0,Inbound,Sul,0
CLI00989,2024-12-19,Pro,12,2,5,1,3,8.4,8,1,Google Ads,Sudeste,1
CLI00990,2024-06-08,Enterprise,19,5,3,3,80,31.94,0,1,Inbound,Norte,0
CLI00991,2021-10-01,Enterprise,51,1,1,0,68,26.86,0,0,Evento,Nordeste,0
CLI00992,2021-09-20,Starter,52,3,4,3,68,31.73,6,0,Evento,Centro-Oeste,0
CLI00993,2025-02-25,Starter,10,1,6,2,79,6.44,8,0,Indicação,Norte,1
CLI00994,2022-12-17,Starter,37,4,2,1,81,37.91,2,1,Inbound,Sul,0
CLI00995,2023-01-10,Enterprise,36,3,2,1,76,42.24,1,0,Indicação,Sudeste,0
CLI00996,2024-08-05,Enterprise,17,2,1,1,86,33.56,2,1,Google Ads,Nordeste,0
CLI00997,2025-11-07,Pro,1,1,0,0,68,39.98,2,1,LinkedIn,Nordeste,0
CLI00998,2025-07-22,Pro,5,1,5,1,41,7.13,9,1,Google Ads,Centro-Oeste,1
CLI00999,2022-12-27,Starter,36,2,1,0,87,49.11,3,0,Evento,Centro-Oeste,0
CLI01000,2021-06-01,Pro,55,4,4,4,53,15.72,3,0,Inbound,Sudeste,0
CLI01001,2024-05-26,Starter,19,2,0,0,69,34.72,2,1,LinkedIn,Nordeste,0
CLI01002,2024-09-19,Enterprise,15,1,7,3,40,4.9,24,1,Inbound,Nordeste,1
CLI01003,2025-05-05,Starter,8,3,0,0,77,38.64,3,0,LinkedIn,Sudeste,0
CLI01004,2022-06-20,Pro,43,2,1,1,62,32.39,3,1,LinkedIn,Centro-Oeste,0
CLI01005,2024-02-16,Pro,22,3,3,2,70,23.58,1,0,Google Ads,Sul,0
CLI01006,2024-04-15,Pro,20,2,1,0,56,54.91,2,0,Indicação,Sudeste,0
CLI01007,2024-01-27,Enterprise,23,4,0,0,73,23.17,1,0,Google Ads,Centro-Oeste,0
CLI01008,2022-10-29,Pro,38,2,0,0,71,26.87,0,0,Indicação,Sudeste,0
CLI01009,2025-11-23,Starter,1,2,6,1,30,11.34,18,1,Indicação,Sul,1
CLI01010,2025-01-24,Starter,11,1,4,1,54,4.18,35,0,LinkedIn,Nordeste,1
CLI01011,2023-01-31,Enterprise,35,3,1,1,89,29.62,7,0,Inbound,Centro-Oeste,0
CLI01012,2023-06-15,Starter,31,2,0,0,77,31.22,0,0,Google Ads,Sudeste,0
CLI01013,2020-12-10,Enterprise,61,2,0,0,80,26.38,6,0,Evento,Sudeste,0
CLI01014,2022-07-22,Pro,41,4,0,0,55,20.59,0,0,LinkedIn,Sudeste,0
CLI01015,2021-01-15,Pro,60,5,2,2,100,36.72,3,0,Indicação,Nordeste,0
CLI01016,2025-11-07,Starter,1,2,1,1,75,28.23,2,0,Inbound,Sudeste,0
CLI01017,2023-09-23,Starter,27,4,0,0,80,19.7,1,1,Indicação,Sudeste,0
CLI01018,2024-02-12,Pro,22,2,2,2,59,30.69,0,0,LinkedIn,Sudeste,0
CLI01019,2023-07-04,Starter,30,4,2,2,70,40.9,5,1,Indicação,Sul,0
CLI01020,2025-11-26,Pro,1,2,1,1,62,11.31,9,0,LinkedIn,Sudeste,1
CLI01021,2023-12-31,Pro,24,3,1,1,46,17.1,1,1,Indicação,Sudeste,0
CLI01022,2024-01-01,Pro,24,2,0,0,76,35.61,3,0,Inbound,Norte,0
CLI01023,2024-09-16,Starter,15,4,5,2,38,4.31,3,1,Inbound,Sul,1
CLI01024,2024-07-26,Starter,17,4,1,1,28,27.19,1,0,Google Ads,Sudeste,0
CLI01025,2022-10-13,Pro,39,4,1,0,100,48.49,2,0,Indicação,Sudeste,0
CLI01026,2020-08-27,Starter,65,1,2,2,90,26.32,5,0,Evento,Sul,0
CLI01027,2022-05-31,Starter,43,4,1,1,50,36.38,3,0,Inbound,Centro-Oeste,0
CLI01028,2023-10-15,Pro,26,5,0,0,80,20.92,2,0,Indicação,Sul,0
CLI01029,2022-11-14,Starter,38,3,3,3,93,47.13,2,0,Inbound,Norte,0
CLI01030,2022-03-21,Pro,46,3,2,2,59,38.26,5,0,LinkedIn,Sul,0
CLI01031,2022-06-14,Starter,43,2,1,1,49,34.89,0,0,Evento,Sudeste,0
CLI01032,2024-04-03,Starter,21,4,3,1,65,6.49,16,1,LinkedIn,Sudeste,1
CLI01033,2025-02-28,Pro,10,1,0,0,55,28.22,3,0,Inbound,Sul,0
CLI01034,2022-04-02,Pro,45,2,1,0,90,48.81,1,0,Inbound,Sudeste,0
CLI01035,2022-10-18,Starter,39,5,1,0,53,44.61,1,0,Evento,Nordeste,0
CLI01036,2024-10-21,Pro,14,3,0,0,77,43.83,4,1,Google Ads,Norte,0
CLI01037,2020-12-27,Starter,61,2,2,2,96,40.73,1,1,Inbound,Sudeste,0
CLI01038,2024-12-07,Pro,12,1,2,1,59,9.78,6,1,Evento,Sudeste,1
CLI01039,2024-03-15,Starter,21,3,5,1,41,8.6,20,1,Indicação,Sul,1
CLI01040,2024-10-07,Starter,15,1,9,6,32,7.6,17,1,Indicação,Nordeste,1
CLI01041,2025-11-10,Enterprise,1,1,4,1,24,16.11,3,0,Indicação,Sudeste,1
CLI01042,2023-09-10,Enterprise,28,3,1,1,74,29.4,3,1,LinkedIn,Sudeste,0
CLI01043,2022-11-11,Starter,38,3,3,2,87,23.01,6,0,Indicação,Sudeste,0
CLI01044,2024-05-07,Starter,20,2,1,1,89,21.19,4,0,Inbound,Norte,0
CLI01045,2024-01-16,Pro,23,2,1,1,44,1.96,23,1,LinkedIn,Sul,1
CLI01046,2024-09-10,Pro,15,1,6,2,11,18.23,2,0,Indicação,Sudeste,1
CLI01047,2022-02-04,Pro,47,2,0,0,71,22.57,3,0,Inbound,Norte,0
CLI01048,2022-10-29,Starter,38,2,0,0,97,35.07,1,1,Indicação,Sul,0
CLI01049,2025-11-21,Starter,1,1,1,1,94,41.58,1,0,Indicação,Sudeste,0
CLI01050,2022-07-08,Starter,42,1,1,1,60,50.32,0,1,LinkedIn,Nordeste,0
CLI01051,2024-06-16,Pro,18,3,0,0,100,32.89,3,0,Indicação,Sul,0
CLI01052,2022-11-29,Pro,37,3,2,2,97,27.18,3,0,LinkedIn,Sudeste,0
CLI01053,2022-03-14,Pro,46,1,1,0,68,51.61,5,0,Evento,Sudeste,0
CLI01054,2023-02-22,Starter,34,3,0,0,86,44.05,1,0,LinkedIn,Nordeste,0
CLI01055,2023-10-28,Starter,26,2,2,2,86,42.97,2,0,LinkedIn,Nordeste,0
CLI01056,2023-06-15,Pro,31,1,0,0,76,29.57,7,0,Google Ads,Sudeste,0
CLI01057,2025-05-17,Pro,7,2,4,1,35,20.77,9,1,Inbound,Nordeste,1
CLI01058,2023-02-05,Enterprise,35,1,3,3,76,38.32,5,0,Inbound,Norte,0
CLI01059,2024-04-15,Pro,20,2,5,5,53,6.56,22,0,LinkedIn,Sudeste,1
CLI01060,2023-10-13,Pro,27,2,0,0,82,28.01,1,1,Indicação,Sudeste,0
CLI01061,2024-11-05,Starter,14,1,3,1,7,12.51,7,1,Indicação,Norte,1
CLI01062,2023-11-17,Enterprise,25,4,3,2,61,25.77,1,1,Indicação,Norte,0
CLI01063,2022-03-08,Enterprise,46,5,5,5,76,22.99,1,1,Inbound,Sudeste,0
CLI01064,2022-01-17,Pro,48,3,1,1,90,49.18,4,0,Indicação,Sul,0
CLI01065,2025-06-27,Starter,6,2,5,3,15,8.21,11,1,Google Ads,Nordeste,1
CLI01066,2022-08-04,Pro,41,2,0,0,63,35.79,2,0,Inbound,Sudeste,0
CLI01067,2021-08-21,Pro,53,3,3,3,59,28.76,1,0,Google Ads,Sul,0
CLI01068,2023-12-19,Pro,24,2,2,2,54,49.57,6,0,Inbound,Sudeste,0
CLI01069,2025-11-24,Starter,1,5,1,1,78,35.83,3,1,Indicação,Sudeste,0
CLI01070,2024-03-13,Pro,21,3,0,0,75,36.04,2,0,Google Ads,Sudeste,0
CLI01071,2025-04-22,Pro,8,2,2,1,48,26.34,2,0,Google Ads,Sudeste,0
CLI01072,2025-03-08,Starter,9,2,6,2,45,5.62,1,1,Google Ads,Nordeste,1
CLI01073,2025-09-12,Enterprise,3,2,0,0,65,44.8,4,0,Indicação,Sul,0
CLI01074,2024-05-04,Starter,20,2,0,0,71,37.79,2,0,Evento,Sudeste,0
CLI01075,2022-08-16,Starter,41,4,3,2,86,51.04,14,0,Inbound,Nordeste,0
CLI01076,2022-01-15,Pro,48,3,1,1,74,27.0,0,0,Indicação,Centro-Oeste,0
CLI01077,2025-02-17,Starter,10,1,5,2,45,14.47,3,0,LinkedIn,Sudeste,1
CLI01078,2025-11-18,Pro,1,1,6,3,25,18.07,15,0,Google Ads,Nordeste,1
CLI01079,2024-06-21,Pro,18,1,1,1,26,19.86,7,0,Inbound,Sul,1
CLI01080,2023-10-25,Starter,26,3,2,2,67,20.88,4,0,Google Ads,Sudeste,0
CLI01081,2022-11-01,Pro,38,4,0,0,75,33.69,2,0,Google Ads,Sudeste,0
CLI01082,2024-07-04,Pro,18,1,7,5,46,8.49,15,0,Google Ads,Sul,1
CLI01083,2021-08-12,Pro,53,2,0,0,69,34.74,1,1,Google Ads,Norte,0
CLI01084,2023-11-06,Starter,26,1,5,2,52,14.85,8,0,Google Ads,Sudeste,1
CLI01085,2023-09-01,Pro,28,2,3,3,62,20.95,2,0,LinkedIn,Sul,0
CLI01086,2023-12-15,Pro,24,4,5,1,10,20.72,10,0,LinkedIn,Sul,1
CLI01087,2023-07-20,Starter,29,4,1,1,100,51.34,3,1,Indicação,Norte,0
CLI01088,2024-04-23,Starter,20,1,5,3,10,14.81,8,0,Evento,Sul,1
CLI01089,2022-07-28,Pro,41,5,0,0,70,39.74,2,0,Indicação,Sudeste,0
CLI01090,2024-04-02,Enterprise,21,3,0,0,71,40.96,3,0,LinkedIn,Norte,0
CLI01091,2025-05-16,Pro,7,1,0,0,87,41.36,3,0,Inbound,Nordeste,0
CLI01092,2021-05-26,Starter,56,3,0,0,71,20.07,2,0,Inbound,Centro-Oeste,0
CLI01093,2022-05-07,Starter,44,2,0,0,82,33.56,1,1,Google Ads,Centro-Oeste,0
CLI01094,2025-02-21,Starter,10,3,1,1,80,30.95,0,0,Inbound,Centro-Oeste,0
CLI01095,2025-03-27,Starter,9,1,7,2,59,5.15,16,1,Google Ads,Sudeste,1
CLI01096,2023-03-06,Pro,34,2,1,1,72,35.03,3,1,Evento,Nordeste,0
CLI01097,2022-12-07,Starter,37,5,1,1,56,35.48,5,0,Google Ads,Sul,0
CLI01098,2024-07-30,Pro,17,3,0,0,78,38.34,9,0,Inbound,Sul,0
CLI01099,2025-05-02,Pro,8,4,2,2,14,5.0,6,0,Inbound,Centro-Oeste,1
CLI01100,2022-12-25,Enterprise,36,1,3,3,73,36.36,2,0,Inbound,Centro-Oeste,0
CLI01101,2025-05-07,Pro,7,1,3,0,55,2.98,20,1,LinkedIn,Sudeste,1
CLI01102,2024-09-04,Starter,16,4,0,0,77,26.69,1,1,Indicação,Centro-Oeste,0
CLI01103,2022-09-05,Enterprise,40,2,2,1,47,37.63,2,1,Inbound,Sudeste,0
CLI01104,2024-08-27,Pro,16,2,5,2,22,0.78,1,0,Indicação,Nordeste,1
CLI01105,2022-09-28,Pro,39,1,1,0,66,8.44,1,0,LinkedIn,Sul,0
CLI01106,2025-07-27,Pro,5,1,5,5,40,10.03,26,1,Evento,Sudeste,1
CLI01107,2025-03-24,Pro,9,5,2,2,58,33.69,3,0,Indicação,Nordeste,0
CLI01108,2023-11-03,Enterprise,26,2,2,1,74,21.78,2,0,Google Ads,Sul,0
CLI01109,2025-07-05,Pro,5,2,1,1,88,36.72,0,1,Indicação,Centro-Oeste,0
CLI01110,2025-02-26,Pro,10,1,5,3,62,0.5,10,1,LinkedIn,Sudeste,1
CLI01111,2021-08-24,Pro,53,1,2,2,99,35.77,1,0,Inbound,Sudeste,0
CLI01112,2025-11-09,Starter,1,1,3,1,30,8.78,28,1,Indicação,Norte,1
CLI01113,2024-04-21,Starter,20,1,6,2,15,3.55,9,1,LinkedIn,Nordeste,1
CLI01114,2023-01-04,Pro,36,4,2,2,72,21.62,0,1,Inbound,Norte,0
CLI01115,2020-01-06,Starter,72,3,3,3,74,32.65,4,1,Indicação,Sudeste,0
CLI01116,2025-01-02,Enterprise,12,2,7,3,52,2.24,3,1,Indicação,Sudeste,1
CLI01117,2024-02-17,Starter,22,4,0,0,59,39.28,3,1,Inbound,Nordeste,0
CLI01118,2023-03-01,Enterprise,34,5,1,0,71,34.2,2,0,LinkedIn,Sul,0
CLI01119,2023-09-26,Pro,27,1,9,4,15,4.85,26,1,LinkedIn,Nordeste,1
CLI01120,2025-02-09,Pro,10,1,3,2,63,7.99,8,1,Google Ads,Sudeste,1
CLI01121,2024-05-10,Pro,20,3,1,0,85,31.85,5,0,Evento,Nordeste,0
CLI01122,2025-01-16,Pro,11,1,3,1,30,9.73,17,1,Evento,Sul,1
CLI01123,2020-06-28,Enterprise,67,1,1,1,95,12.47,6,0,Inbound,Norte,0
CLI01124,2022-07-11,Enterprise,42,2,2,2,60,40.15,8,1,LinkedIn,Nordeste,0
CLI01125,2021-07-27,Starter,53,1,2,2,84,21.73,2,0,Inbound,Centro-Oeste,0
CLI01126,2024-09-28,Pro,15,1,6,2,20,10.94,4,1,LinkedIn,Sudeste,1
CLI01127,2025-08-26,Starter,4,1,4,1,32,21.8,6,0,Google Ads,Nordeste,1
CLI01128,2022-06-18,Enterprise,43,2,2,2,53,34.53,2,0,Inbound,Sudeste,0
CLI01129,2021-07-11,Starter,54,2,0,0,51,16.75,3,1,LinkedIn,Centro-Oeste,0
CLI01130,2024-06-27,Enterprise,18,3,1,1,84,36.99,2,0,Inbound,Sudeste,0
CLI01131,2023-05-29,Pro,31,4,0,0,53,27.26,1,0,Inbound,Nordeste,0
CLI01132,2024-09-19,Pro,15,3,7,3,26,6.42,12,0,Google Ads,Sudeste,1
CLI01133,2025-06-07,Starter,6,3,1,1,57,26.56,0,0,LinkedIn,Sul,0
CLI01134,2023-12-10,Starter,25,3,2,2,66,24.29,4,0,Evento,Centro-Oeste,0
CLI01135,2025-04-20,Starter,8,3,3,3,42,11.77,6,0,Google Ads,Norte,1
CLI01136,2025-03-19,Pro,9,3,4,1,10,4.73,18,1,Google Ads,Sudeste,1
CLI01137,2024-03-06,Pro,22,2,0,0,57,15.98,6,1,Inbound,Centro-Oeste,0
CLI01138,2023-01-04,Starter,36,2,0,0,69,32.62,0,0,LinkedIn,Sudeste,0
CLI01139,2024-03-11,Starter,22,1,5,1,30,13.19,16,1,Google Ads,Sul,1
CLI01140,2024-07-13,Starter,17,4,4,1,80,20.23,0,1,Evento,Norte,0
CLI01141,2023-03-17,Starter,34,4,0,0,63,21.66,2,0,Indicação,Centro-Oeste,0
CLI01142,2025-11-15,Starter,1,1,6,3,54,7.21,4,0,LinkedIn,Sul,1
CLI01143,2024-07-22,Pro,17,1,1,1,82,37.32,1,0,Inbound,Sudeste,0
CLI01144,2021-11-01,Pro,50,1,1,1,88,38.79,0,0,Inbound,Sul,0
CLI01145,2023-09-06,Starter,28,4,1,1,82,40.62,3,1,Inbound,Sudeste,0
CLI01146,2024-06-12,Pro,18,1,3,2,33,2.9,18,0,LinkedIn,Norte,1
CLI01147,2024-04-21,Starter,20,4,0,0,79,27.81,6,0,Evento,Sudeste,0
CLI01148,2023-09-25,Pro,27,4,2,2,72,28.57,5,0,Evento,Nordeste,0
CLI01149,2025-03-15,Pro,9,1,2,1,87,43.54,3,0,Inbound,Nordeste,0
CLI01150,2021-12-02,Pro,49,3,3,2,75,3.15,2,0,Google Ads,Sul,0
CLI01151,2024-10-20,Pro,14,3,3,3,77,24.17,1,0,Google Ads,Sudeste,0
CLI01152,2023-02-09,Starter,35,1,3,3,87,20.21,1,1,Indicação,Nordeste,0
CLI01153,2025-02-11,Pro,10,2,2,0,47,21.16,17,0,Google Ads,Nordeste,1
CLI01154,2025-11-28,Starter,1,4,2,2,78,39.73,2,0,LinkedIn,Sudeste,0
CLI01155,2025-02-09,Starter,10,1,5,2,73,12.31,6,0,LinkedIn,Sudeste,1
CLI01156,2024-08-21,Pro,16,2,0,0,55,34.22,5,0,Evento,Sudeste,0
CLI01157,2022-12-29,Pro,36,1,2,2,57,35.81,1,0,Inbound,Sul,0
CLI01158,2022-04-14,Starter,45,1,2,2,93,45.36,5,0,Google Ads,Sudeste,0
CLI01159,2023-04-30,Enterprise,32,3,3,1,64,13.41,2,0,Google Ads,Sul,0
CLI01160,2024-03-21,Pro,21,2,1,0,81,9.04,3,0,Indicação,Centro-Oeste,0
CLI01161,2025-07-31,Pro,5,1,2,0,30,4.37,1,1,LinkedIn,Norte,1
CLI01162,2024-12-01,Starter,13,2,0,0,100,29.45,1,0,Evento,Sudeste,0
CLI01163,2024-09-18,Starter,15,5,0,0,74,18.61,2,0,Evento,Nordeste,0
CLI01164,2021-11-16,Pro,50,3,0,0,80,52.68,5,0,Google Ads,Sul,0
CLI01165,2024-01-12,Pro,23,4,2,2,91,41.75,2,0,Inbound,Nordeste,0
CLI01166,2025-08-13,Enterprise,4,2,2,2,58,43.61,3,0,Evento,Sudeste,0
CLI01167,2023-03-27,Pro,33,4,0,0,93,33.07,2,0,Inbound,Sudeste,0
CLI01168,2024-11-27,Pro,13,2,10,5,3,19.11,36,1,Google Ads,Sudeste,1
CLI01169,2023-06-06,Pro,31,2,2,0,57,24.85,2,0,Google Ads,Sudeste,0
CLI01170,2021-10-29,Starter,50,3,1,1,46,19.22,1,0,Indicação,Norte,0
CLI01171,2024-07-20,Pro,17,1,7,0,25,0.5,3,1,Inbound,Sul,1
CLI01172,2023-04-26,Pro,32,2,2,2,61,34.69,3,0,Google Ads,Nordeste,0
CLI01173,2025-03-23,Enterprise,9,1,3,0,29,13.28,8,0,Google Ads,Sudeste,1
CLI01174,2021-01-25,Pro,60,3,1,1,76,55.38,0,1,Indicação,Nordeste,0
CLI01175,2023-02-07,Starter,35,3,4,4,86,31.33,5,0,Indicação,Sudeste,0
CLI01176,2022-03-26,Pro,45,2,0,0,96,19.2,1,0,LinkedIn,Centro-Oeste,0
CLI01177,2022-10-14,Starter,39,2,4,3,75,34.41,1,0,Inbound,Norte,0
CLI01178,2025-04-05,Pro,9,3,2,1,88,50.84,3,1,LinkedIn,Centro-Oeste,0
CLI01179,2024-09-14,Enterprise,15,2,6,4,35,8.72,9,1,Indicação,Nordeste,1
CLI01180,2022-12-24,Pro,36,4,0,0,91,35.88,0,0,Google Ads,Sul,0
CLI01181,2022-09-10,Pro,40,1,1,1,60,34.09,3,0,Google Ads,Nordeste,0
CLI01182,2022-11-08,Pro,38,3,2,2,88,22.41,2,0,Inbound,Sudeste,0
CLI01183,2025-04-25,Starter,8,2,6,5,71,6.84,18,0,Google Ads,Nordeste,1
CLI01184,2023-11-17,Pro,25,1,1,0,38,8.78,6,1,LinkedIn,Sudeste,1
CLI01185,2024-05-22,Enterprise,19,1,6,4,6,14.01,27,1,Inbound,Sudeste,1
CLI01186,2023-07-24,Enterprise,29,4,1,1,98,46.85,2,0,Evento,Nordeste,0
CLI01187,2025-02-17,Pro,10,4,2,1,85,21.33,2,0,Indicação,Sul,0
CLI01188,2022-04-12,Pro,45,4,1,1,100,17.11,2,0,Indicação,Sudeste,0
CLI01189,2024-07-11,Starter,17,4,0,0,74,32.47,3,0,Evento,Nordeste,0
CLI01190,2022-08-07,Starter,41,4,1,1,46,29.06,2,0,Inbound,Norte,0
CLI01191,2023-12-08,Pro,25,1,1,1,91,22.91,3,0,Inbound,Sul,0
CLI01192,2023-12-04,Starter,25,1,3,0,33,5.15,13,0,LinkedIn,Norte,1
CLI01193,2022-03-20,Starter,46,1,7,5,74,35.74,1,0,Google Ads,Nordeste,0
CLI01194,2025-03-07,Starter,9,1,0,0,87,22.92,1,0,Indicação,Nordeste,0
CLI01195,2021-10-06,Starter,51,3,1,0,90,42.58,3,0,LinkedIn,Sul,0
CLI01196,2024-08-01,Enterprise,17,2,5,1,52,9.69,2,1,Google Ads,Nordeste,1
CLI01197,2022-11-09,Starter,38,4,3,2,81,46.77,5,0,Indicação,Sudeste,0
CLI01198,2023-09-04,Starter,28,1,2,2,75,34.77,1,0,Google Ads,Nordeste,0
CLI01199,2023-08-05,Pro,29,1,2,2,64,39.1,4,0,Evento,Sudeste,0
CLI01200,2023-01-06,Starter,36,2,1,1,91,41.41,2,0,Indicação,Nordeste,0
CLI01201,2021-08-21,Pro,53,2,0,0,68,29.29,1,0,Indicação,Centro-Oeste,0
CLI01202,2023-03-03,Pro,34,1,1,1,75,43.2,2,0,Indicação,Sudeste,0
CLI01203,2025-11-18,Enterprise,1,3,0,0,96,32.55,8,0,Google Ads,Sudeste,0
CLI01204,2025-10-02,Pro,3,3,1,1,52,46.68,0,0,Google Ads,Centro-Oeste,0
CLI01205,2024-06-12,Pro,18,2,2,2,52,30.1,1,0,LinkedIn,Sudeste,0
CLI01206,2020-09-18,Pro,64,4,1,1,74,43.02,3,0,Indicação,Sudeste,0
CLI01207,2023-10-01,Pro,27,2,1,1,88,28.17,2,1,Inbound,Centro-Oeste,0
CLI01208,2024-02-29,Starter,22,4,1,1,51,46.01,2,0,Indicação,Norte,0
CLI01209,2024-08-09,Starter,16,3,4,2,0,14.09,5,0,Google Ads,Sudeste,1
CLI01210,2022-02-18,Starter,47,2,2,1,51,27.83,2,0,Evento,Nordeste,0
CLI01211,2022-02-21,Enterprise,46,3,1,1,100,32.67,6,0,Indicação,Norte,0
CLI01212,2021-08-16,Pro,53,2,1,0,56,25.43,0,0,Inbound,Sul,0
CLI01213,2023-07-13,Pro,30,2,1,1,93,31.02,1,1,Evento,Sudeste,0
CLI01214,2022-07-25,Pro,41,2,1,0,95,29.79,0,0,Inbound,Sul,0
CLI01215,2024-10-29,Starter,14,2,2,1,51,2.9,20,1,Evento,Sul,1
CLI01216,2024-08-04,Starter,17,1,5,2,32,3.07,4,0,LinkedIn,Sudeste,1
CLI01217,2023-10-09,Pro,27,1,4,3,41,15.43,3,0,Google Ads,Sul,1
CLI01218,2025-01-04,Pro,12,3,4,4,92,44.44,0,0,Indicação,Sudeste,0
CLI01219,2024-05-25,Starter,19,1,4,3,49,6.97,3,0,Inbound,Sudeste,1
CLI01220,2022-05-11,Starter,44,3,0,0,100,45.81,5,0,Indicação,Norte,0
CLI01221,2024-04-16,Starter,20,4,1,1,59,23.41,4,1,Evento,Nordeste,0
CLI01222,2023-02-20,Pro,34,2,3,3,84,23.09,4,0,Evento,Sudeste,0
CLI01223,2023-01-19,Pro,35,5,0,0,50,53.46,2,0,Inbound,Sudeste,0
CLI01224,2021-09-01,Pro,52,2,1,1,57,36.71,5,0,Indicação,Centro-Oeste,0
CLI01225,2020-08-07,Enterprise,65,2,0,0,63,26.99,4,0,Indicação,Norte,0
CLI01226,2025-02-25,Starter,10,1,3,3,65,16.66,15,1,Evento,Sudeste,1
CLI01227,2025-02-28,Starter,10,1,7,0,26,15.91,16,0,LinkedIn,Nordeste,1
CLI01228,2023-07-21,Starter,29,1,4,0,62,9.41,8,0,Google Ads,Sul,1
CLI01229,2024-07-16,Pro,17,2,2,0,48,3.93,8,1,Inbound,Nordeste,1
CLI01230,2022-04-11,Starter,45,3,1,1,71,31.77,1,0,Inbound,Nordeste,0
CLI01231,2023-01-21,Starter,35,1,8,2,61,10.12,24,0,LinkedIn,Centro-Oeste,1
CLI01232,2024-02-28,Starter,22,1,1,0,14,5.55,30,0,Indicação,Norte,1
CLI01233,2024-09-29,Starter,15,3,6,1,41,9.52,10,1,Inbound,Sudeste,1
CLI01234,2024-05-15,Starter,19,5,2,1,90,23.97,1,1,LinkedIn,Centro-Oeste,0
CLI01235,2022-07-10,Pro,42,1,2,2,78,28.96,0,0,Inbound,Sul,0
CLI01236,2024-06-15,Pro,18,2,0,0,68,45.02,0,0,Indicação,Sudeste,0
CLI01237,2022-04-10,Pro,45,1,4,3,64,34.89,1,0,Indicação,Sudeste,0
CLI01238,2025-03-16,Pro,9,1,5,2,57,20.18,20,0,Inbound,Sudeste,1
CLI01239,2023-12-21,Starter,24,1,3,2,56,10.77,10,0,Indicação,Sudeste,1
CLI01240,2024-08-07,Pro,17,1,0,0,84,35.89,10,0,Indicação,Sul,0
CLI01241,2025-04-02,Starter,9,2,1,1,67,22.81,1,0,Google Ads,Sudeste,0
CLI01242,2021-11-22,Pro,50,4,2,1,75,30.68,0,0,Indicação,Sudeste,0
CLI01243,2024-09-27,Starter,15,2,7,1,30,0.5,11,1,Inbound,Sul,1
CLI01244,2022-10-20,Enterprise,38,2,4,4,83,35.61,4,1,LinkedIn,Sudeste,0
CLI01245,2023-04-18,Pro,32,1,1,1,61,28.48,8,0,Indicação,Nordeste,0
CLI01246,2023-11-27,Pro,25,4,1,1,70,24.75,3,0,Inbound,Nordeste,0
CLI01247,2022-10-21,Enterprise,38,2,1,1,85,35.46,3,1,Indicação,Nordeste,0
CLI01248,2023-07-10,Pro,30,4,1,1,88,32.73,1,0,Evento,Nordeste,0
CLI01249,2023-01-29,Enterprise,35,4,0,0,100,42.78,3,1,Indicação,Centro-Oeste,0
CLI01250,2023-07-29,Pro,29,2,2,1,64,27.23,2,0,Indicação,Sudeste,0
CLI01251,2022-08-18,Enterprise,41,2,3,3,65,34.52,1,0,Indicação,Sudeste,0
CLI01252,2023-03-20,Starter,33,4,1,0,78,30.53,2,0,Indicação,Sul,0
CLI01253,2024-07-13,Starter,17,1,5,1,41,10.69,12,0,LinkedIn,Nordeste,1
CLI01254,2023-11-08,Pro,26,1,2,1,79,58.56,0,0,LinkedIn,Sudeste,0
CLI01255,2022-08-09,Enterprise,41,3,1,1,73,36.83,1,1,Evento,Sul,0
CLI01256,2024-02-26,Pro,22,1,6,5,15,12.77,3,0,LinkedIn,Nordeste,1
CLI01257,2024-10-22,Starter,14,1,1,0,67,35.28,1,0,Google Ads,Sul,0
CLI01258,2021-09-18,Enterprise,52,2,2,2,90,17.45,1,0,Indicação,Sudeste,0
CLI01259,2024-01-14,Starter,23,1,4,2,26,3.97,2,0,Google Ads,Sudeste,1
CLI01260,2023-11-27,Pro,25,3,1,0,53,36.06,8,1,Indicação,Sudeste,0
CLI01261,2023-12-05,Pro,25,1,2,2,61,42.07,3,1,LinkedIn,Sudeste,0
CLI01262,2021-12-08,Pro,49,1,0,0,59,39.03,1,0,Indicação,Nordeste,0
CLI01263,2025-05-21,Starter,7,1,4,3,66,3.36,16,1,Inbound,Centro-Oeste,1
CLI01264,2024-09-10,Enterprise,15,1,6,3,13,2.91,16,1,LinkedIn,Sul,1
CLI01265,2022-03-02,Enterprise,46,2,1,1,63,28.35,1,0,Evento,Sul,0
CLI01266,2025-06-18,Pro,6,4,2,2,33,21.93,2,0,LinkedIn,Sudeste,0
CLI01267,2024-06-15,Pro,18,1,8,1,61,8.67,13,0,Google Ads,Norte,1
CLI01268,2024-10-28,Pro,14,3,2,2,88,37.16,0,0,LinkedIn,Nordeste,0
CLI01269,2022-10-13,Starter,39,2,2,1,79,27.76,0,1,Indicação,Sul,0
CLI01270,2025-03-20,Enterprise,9,1,6,2,4,4.74,14,0,LinkedIn,Sul,1
CLI01271,2024-11-18,Pro,13,2,2,2,83,44.02,1,0,Google Ads,Sul,0
